SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
102921,0.0,Cash loans,F,N,N,1,135000.0,900000.0,24880.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006671,-18928,-1850,-5507,-2467,,1,1,0,1,0,0,Sales staff,3,2,2,SATURDAY,13,0,0,0,0,0,0,Self-employed,,0.701790592,0.629674251,0.0495,0.0583,0.9896,0.8572,0.0,0.0,0.069,0.2083,0.25,0.0428,0.0403,0.0617,0.0,0.0,0.0504,0.0605,0.9896,0.8628,0.0,0.0,0.069,0.2083,0.25,0.0438,0.0441,0.0643,0.0,0.0,0.05,0.0583,0.9896,0.8591,0.0,0.0,0.069,0.2083,0.25,0.0436,0.041,0.0628,0.0,0.0,not specified,block of flats,0.0528,Panel,No,1.0,0.0,1.0,0.0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102922,0.0,Cash loans,M,N,Y,0,135000.0,343377.0,22072.5,283500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0105,-18604,-120,-10710,-2135,,1,1,0,1,1,0,Laborers,1,3,3,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.59229528,0.436506499,0.0825,0.0666,0.9786,0.7076,0.0087,0.0,0.1379,0.1667,0.2083,0.0939,0.0672,0.0707,0.0,0.0,0.084,0.0691,0.9786,0.719,0.0088,0.0,0.1379,0.1667,0.2083,0.096,0.0735,0.0737,0.0,0.0,0.0833,0.0666,0.9786,0.7115,0.0088,0.0,0.1379,0.1667,0.2083,0.0955,0.0684,0.072,0.0,0.0,reg oper account,block of flats,0.0556,Panel,No,1.0,0.0,1.0,0.0,-1651,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102923,0.0,Cash loans,F,N,N,0,90000.0,225000.0,22050.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018209,-24559,365243,-8769,-3933,,1,0,0,1,0,0,,1,3,3,SUNDAY,8,0,0,0,0,0,0,XNA,0.8696505,0.088761938,0.612704244,0.0021,,0.9503,,,,,0.0,,,,0.0013,,,0.0021,,0.9503,,,,,0.0,,,,0.0014,,,0.0021,,0.9503,,,,,0.0,,,,0.0013,,,,block of flats,0.001,,No,0.0,0.0,0.0,0.0,-1860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
102924,0.0,Cash loans,F,Y,Y,3,184500.0,284400.0,22599.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-13991,-811,-937,-1675,1.0,1,1,0,1,0,0,Sales staff,5,2,2,THURSDAY,7,0,0,0,0,0,0,Self-employed,,0.623288649,0.303146374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
102925,1.0,Cash loans,M,Y,Y,0,112500.0,553806.0,28404.0,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006296,-19262,-1515,-7812,-2807,9.0,1,1,0,1,0,0,Drivers,2,3,3,TUESDAY,9,0,0,0,0,0,0,Self-employed,,0.47909773,0.121408286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
102926,0.0,Cash loans,F,Y,Y,0,202500.0,1350000.0,51421.5,1350000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17773,-5618,-3738,-1288,3.0,1,1,0,1,0,0,Core staff,2,2,2,MONDAY,15,0,0,0,0,0,0,Self-employed,,0.099952713,0.643025564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102928,0.0,Cash loans,F,N,N,0,157500.0,225000.0,26703.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.000938,-12165,-3190,-2500,-3636,,1,1,0,1,1,0,Cooking staff,2,3,3,TUESDAY,17,0,1,1,0,0,0,Kindergarten,0.48342597,0.475295248,0.114652494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102929,0.0,Cash loans,F,N,N,0,130500.0,384048.0,13923.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.022625,-20243,365243,-6631,-3166,,1,0,0,1,0,0,,1,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,,0.774872029,0.472253343,0.0825,0.0771,0.9732,0.6328,0.007,0.0,0.1379,0.1667,0.2083,0.0765,0.0672,0.0544,0.0,0.0176,0.084,0.08,0.9732,0.6472,0.007,0.0,0.1379,0.1667,0.2083,0.0731,0.0735,0.0458,0.0,0.0186,0.0833,0.0771,0.9732,0.6377,0.007,0.0,0.1379,0.1667,0.2083,0.0778,0.0684,0.0554,0.0,0.0179,reg oper account,block of flats,0.051,Block,No,4.0,0.0,4.0,0.0,-1459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,5.0
102930,0.0,Cash loans,F,N,N,2,72000.0,1006920.0,40063.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13770,-2679,-3338,-2266,,1,1,1,1,1,0,Sales staff,4,3,3,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.444772193,0.558302321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,0.0,-426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102931,0.0,Cash loans,F,Y,Y,1,292500.0,1409719.5,135936.0,1377000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13928,-6099,-7991,-3163,4.0,1,1,0,1,1,0,,3,1,1,MONDAY,14,0,0,0,0,0,0,Other,0.690359211,0.733590027,0.72094415,0.1286,0.0719,0.9876,0.83,0.0249,0.18,0.0776,0.5625,0.6042,0.093,0.1049,0.1481,0.0,0.019,0.1166,0.0517,0.9876,0.8367,0.027,0.1611,0.069,0.5417,0.5833,0.054,0.1019,0.091,0.0,0.0,0.1155,0.0715,0.9876,0.8323,0.0267,0.16,0.069,0.5417,0.5833,0.0707,0.0949,0.1282,0.0,0.0006,reg oper account,block of flats,0.1994,"Stone, brick",No,0.0,0.0,0.0,0.0,-354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
102934,0.0,Cash loans,M,Y,Y,1,225000.0,1762110.0,48586.5,1575000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,-10728,-951,-4947,-3034,13.0,1,1,0,1,0,0,Managers,3,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,,0.44011119,0.300107757,0.1474,0.1156,0.9861,0.8096,0.1014,0.12,0.1034,0.3333,0.375,0.1446,0.1202,0.1431,0.0,0.0,0.1502,0.12,0.9861,0.8171,0.1023,0.1208,0.1034,0.3333,0.375,0.1479,0.1313,0.1491,0.0,0.0,0.1489,0.1156,0.9861,0.8121,0.102,0.12,0.1034,0.3333,0.375,0.1472,0.1223,0.1457,0.0,0.0,reg oper spec account,block of flats,0.168,Panel,No,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102936,0.0,Cash loans,F,N,N,0,99000.0,225000.0,17775.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.006671,-16678,-559,-6424,-216,,1,1,1,1,1,0,Core staff,2,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,0.649727154,0.418997293,,0.0093,0.0023,0.9652,0.524,,0.0,0.0345,0.0417,,0.0072,,0.0053,,0.0115,0.0095,0.0024,0.9652,0.5426,,0.0,0.0345,0.0417,,0.0074,,0.0055,,0.0122,0.0094,0.0023,0.9652,0.5304,,0.0,0.0345,0.0417,,0.0074,,0.0054,,0.0118,,block of flats,0.0067,"Stone, brick",No,0.0,0.0,0.0,0.0,-290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
102937,0.0,Cash loans,M,Y,N,0,270000.0,1125000.0,36292.5,1125000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.072508,-18960,-1197,-2639,-2486,3.0,1,1,1,1,1,1,Managers,2,1,1,FRIDAY,12,1,1,0,1,1,1,Government,0.852562223,0.770833608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102938,0.0,Cash loans,F,Y,N,0,112500.0,929088.0,33372.0,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-8806,-149,-8795,-1494,1.0,1,1,1,1,1,0,High skill tech staff,2,2,2,MONDAY,11,0,0,0,0,0,0,Trade: type 6,0.505657656,0.527031169,0.344155007,0.0082,0.0128,0.9682,0.5648,0.0013,0.0,0.0345,0.0417,0.0833,0.0057,,0.0103,,0.0,0.0084,0.0133,0.9682,0.5818,0.0013,0.0,0.0345,0.0417,0.0833,0.0058,,0.0107,,0.0,0.0083,0.0128,0.9682,0.5706,0.0013,0.0,0.0345,0.0417,0.0833,0.0058,,0.0105,,0.0,reg oper account,block of flats,0.0081,"Stone, brick",No,0.0,0.0,0.0,0.0,-679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102939,0.0,Cash loans,M,Y,Y,0,157500.0,225000.0,15349.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-11060,-928,-4735,-3251,11.0,1,1,0,1,0,0,Laborers,2,3,3,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.380908624,0.029390491,0.210350229,0.0742,0.1605,0.9866,,,0.08,0.069,0.3333,,0.0268,,0.0839,,0.0,0.0756,0.1665,0.9866,,,0.0806,0.069,0.3333,,0.0274,,0.0874,,0.0,0.0749,0.1605,0.9866,,,0.08,0.069,0.3333,,0.0273,,0.0854,,0.0,,block of flats,0.0709,Panel,No,13.0,0.0,13.0,0.0,-643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
102940,0.0,Cash loans,F,Y,Y,0,162000.0,225000.0,10039.5,225000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.014464,-21035,-3462,-903,-4557,15.0,1,1,1,1,0,0,Private service staff,2,2,2,TUESDAY,6,0,0,0,0,1,1,Self-employed,0.787123938,0.712853518,0.812822607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102941,1.0,Cash loans,F,N,N,0,90000.0,364500.0,17856.0,364500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-8710,-522,-1866,-84,,1,1,0,1,0,0,,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.548075584,0.509108724,0.553164699,0.067,0.08,0.9757,0.6668,0.0075,0.0,0.1379,0.1667,0.2083,0.0139,0.0538,0.0666,0.0039,0.0626,0.0683,0.0831,0.9757,0.6798,0.0076,0.0,0.1379,0.1667,0.2083,0.0142,0.0588,0.0694,0.0039,0.0663,0.0677,0.08,0.9757,0.6713,0.0076,0.0,0.1379,0.1667,0.2083,0.0142,0.0547,0.0678,0.0039,0.0639,reg oper account,block of flats,0.0544,"Stone, brick",No,0.0,0.0,0.0,0.0,-543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102942,1.0,Cash loans,F,N,Y,2,112500.0,646920.0,25195.5,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009334,-13281,-133,-7345,-1676,,1,1,0,1,0,0,Sales staff,4,2,2,FRIDAY,13,0,0,0,1,1,0,Trade: type 7,,0.633648194,0.301624892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
102943,0.0,Cash loans,F,Y,Y,0,63000.0,479637.0,18211.5,396000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.002134,-22834,365243,-6370,-4033,2.0,1,0,0,1,0,0,,1,3,3,THURSDAY,9,0,0,0,0,0,0,XNA,,0.695070845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102944,0.0,Cash loans,F,N,Y,0,81000.0,517788.0,19516.5,427500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-22754,365243,-5050,-5050,,1,0,0,1,1,0,,2,2,2,MONDAY,15,0,0,0,0,0,0,XNA,0.379602502,0.431304719,0.26504943,0.1237,0.0816,0.9821,0.7552,0.0037,0.0,0.069,0.1667,0.2083,0.0164,0.1009,0.0645,0.0,0.0,0.1261,0.0847,0.9821,0.7648,0.0037,0.0,0.069,0.1667,0.2083,0.0168,0.1102,0.0672,0.0,0.0,0.1249,0.0816,0.9821,0.7585,0.0037,0.0,0.069,0.1667,0.2083,0.0167,0.1026,0.0656,0.0,0.0,reg oper account,block of flats,0.0507,Panel,No,7.0,0.0,7.0,0.0,-245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
102945,1.0,Cash loans,F,N,Y,0,112500.0,239850.0,25447.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-24853,365243,-269,-283,,1,0,0,1,0,0,,1,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.456877074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102946,0.0,Cash loans,M,N,N,1,202500.0,921330.0,39163.5,823500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-16506,-1904,-6197,-15,,1,1,0,1,0,0,Managers,3,1,1,THURSDAY,19,0,0,0,1,1,1,Business Entity Type 3,0.76692196,0.729359303,0.639707568,,,0.9916,,,,0.1034,0.1667,,,,0.0717,,,,,0.9916,,,,0.1034,0.1667,,,,0.0747,,,,,0.9916,,,,0.1034,0.1667,,,,0.073,,,,block of flats,0.0909,,No,0.0,0.0,0.0,0.0,-1635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,7.0
102947,0.0,Cash loans,F,N,Y,0,121500.0,531706.5,29817.0,459000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.003813,-21843,365243,-11156,-4597,,1,0,0,1,0,0,,2,2,2,MONDAY,13,0,0,0,0,0,0,XNA,0.714532347,0.571625117,0.633031641,0.2753,0.1711,0.9846,,,0.28,0.2414,0.3333,,0.1407,,0.288,,0.0174,0.2805,0.1775,0.9846,,,0.282,0.2414,0.3333,,0.1439,,0.3,,0.0184,0.2779,0.1711,0.9846,,,0.28,0.2414,0.3333,,0.1431,,0.2931,,0.0178,,block of flats,0.2265,"Stone, brick",No,0.0,0.0,0.0,0.0,-2064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
102948,0.0,Cash loans,F,N,Y,0,202500.0,945000.0,34074.0,945000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-13184,-5728,-1117,-4390,,1,1,0,1,0,1,Accountants,1,2,2,TUESDAY,14,0,0,0,0,0,0,School,0.636500316,0.669299473,0.349055251,,0.0618,0.998,0.9728,0.0233,0.12,0.1034,0.3333,0.375,0.0745,0.0899,0.0913,,0.0036,,0.0641,0.998,0.9739,0.0235,0.1208,0.1034,0.3333,0.375,0.0762,0.0983,0.0951,,0.0038,,0.0618,0.998,0.9732,0.0234,0.12,0.1034,0.3333,0.375,0.0758,0.0915,0.0929,,0.0037,reg oper account,block of flats,0.0853,"Stone, brick",No,0.0,0.0,0.0,0.0,-2776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
102949,0.0,Cash loans,F,N,N,0,126000.0,260568.0,25515.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-16420,-466,-3472,-3221,,1,1,0,1,0,0,Medicine staff,1,3,2,FRIDAY,10,0,0,0,0,0,0,Construction,0.507323621,0.731512151,0.457899551,0.2,0.0794,0.9771,0.6872,0.0184,0.0,0.1034,0.1667,0.2083,0.0434,0.1622,0.0597,0.0039,0.001,0.2038,0.0824,0.9772,0.6994,0.0185,0.0,0.1034,0.1667,0.2083,0.0444,0.1772,0.0623,0.0039,0.0011,0.2019,0.0794,0.9771,0.6914,0.0185,0.0,0.1034,0.1667,0.2083,0.0442,0.165,0.0608,0.0039,0.001,not specified,block of flats,0.0572,Panel,No,1.0,0.0,1.0,0.0,-248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
102950,0.0,Cash loans,M,Y,Y,0,234000.0,1125000.0,47794.5,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22495,365243,-9085,-4368,20.0,1,0,0,1,0,0,,2,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.387183225,0.768807573,0.168,0.0982,0.9876,0.83,0.0653,0.12,0.1034,0.3333,0.375,0.0921,0.137,0.1655,0.0,0.0,0.1712,0.1019,0.9876,0.8367,0.0659,0.1208,0.1034,0.3333,0.375,0.0942,0.1497,0.1724,0.0,0.0,0.1697,0.0982,0.9876,0.8323,0.0657,0.12,0.1034,0.3333,0.375,0.0937,0.1394,0.1685,0.0,0.0,reg oper account,block of flats,0.1302,"Stone, brick",No,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
102951,0.0,Cash loans,F,N,N,0,112500.0,675000.0,20668.5,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.020713,-10726,-1478,-266,-1197,,1,1,0,1,0,0,Core staff,2,3,2,THURSDAY,12,0,0,0,0,0,0,School,,0.590979748,,0.4258,0.2545,0.9975,0.9592,0.1959,0.4,0.3448,0.375,0.4167,0.2603,0.3455,0.4457,0.0077,0.0067,0.4338,0.2642,0.9975,0.9608,0.1977,0.4028,0.3448,0.375,0.4167,0.2663,0.3774,0.4644,0.0078,0.0071,0.4299,0.2545,0.9975,0.9597,0.1971,0.4,0.3448,0.375,0.4167,0.2649,0.3514,0.4537,0.0078,0.0068,reg oper account,block of flats,0.4664,Panel,No,0.0,0.0,0.0,0.0,-523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
102952,0.0,Cash loans,F,N,Y,0,157500.0,1255680.0,41629.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-18808,-2433,-7239,-2345,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.632422778,0.787620413,0.758393062,0.1227,0.0687,0.9801,0.728,0.0131,0.0,0.069,0.1667,0.2083,0.0391,0.1,0.0662,0.0,0.0,0.125,0.0713,0.9801,0.7387,0.0133,0.0,0.069,0.1667,0.2083,0.04,0.1093,0.069,0.0,0.0,0.1239,0.0687,0.9801,0.7316,0.0132,0.0,0.069,0.1667,0.2083,0.0397,0.1018,0.0674,0.0,0.0,reg oper account,block of flats,0.0521,"Stone, brick",No,0.0,0.0,0.0,0.0,-435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
102953,0.0,Cash loans,M,N,Y,0,90000.0,239850.0,22324.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-22289,365243,-10815,-4061,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.525002993,,0.0412,0.0392,0.9737,0.6396,0.0035,0.0,0.069,0.1667,0.2083,0.0404,0.0336,0.0319,0.0,0.0,0.042,0.0406,0.9737,0.6537,0.0035,0.0,0.069,0.1667,0.2083,0.0413,0.0367,0.0332,0.0,0.0,0.0416,0.0392,0.9737,0.6444,0.0035,0.0,0.069,0.1667,0.2083,0.0411,0.0342,0.0325,0.0,0.0,reg oper account,block of flats,0.027,Panel,No,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
102954,0.0,Cash loans,F,N,Y,3,135000.0,729792.0,24246.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13891,-787,-4230,-4235,,1,1,0,1,0,0,Sales staff,5,2,2,WEDNESDAY,11,0,0,0,0,0,0,Trade: type 7,,0.682575972,0.513693766,0.0113,,0.9737,,,0.0,0.0,0.0,0.0417,,0.0092,,0.0,,0.0116,,0.9737,,,0.0,0.0,0.0,0.0417,,0.0101,,0.0,,0.0115,,0.9737,,,0.0,0.0,0.0,0.0417,,0.0094,,0.0,,reg oper account,block of flats,0.0071,"Stone, brick",No,8.0,1.0,8.0,0.0,-1669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102955,1.0,Revolving loans,F,Y,Y,2,94500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-7763,-1167,-5306,-430,37.0,1,1,1,1,1,0,,3,2,2,SATURDAY,12,0,0,0,0,0,0,Government,,0.760603958,0.192942228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
